0.000000000000000000e+00,5.068102629078238941e+00,6.796519953077144294e+01,4.000000000000000000e+05
1.694915254237288130e-02,4.777695915328179055e+00,6.796519953077144294e+01,3.801477795851851697e+05
3.389830508474576259e-02,4.457668298705963927e+00,7.534766563906048020e+01,3.524339620142066269e+05
5.084745762711864736e-02,4.181862283164085703e+00,7.941273204399091412e+01,3.309944381066809292e+05
6.779661016949152519e-02,3.911939077659980502e+00,8.568822176630422405e+01,3.086451825252189301e+05
8.474576271186440302e-02,3.665619840313008915e+00,9.144322599003999130e+01,2.887851455951913958e+05
1.016949152542372947e-01,3.433418855116682877e+00,9.799997678325917150e+01,2.697395841192654334e+05
1.186440677966101725e-01,3.218538455176974455e+00,1.047645110303113256e+02,2.521707337004400615e+05
1.355932203389830504e-01,3.018529619300529099e+00,1.120024948683966954e+02,2.357115638851621188e+05
1.525423728813559421e-01,2.833382178297121357e+00,1.196007833061364920e+02,2.204307212380589917e+05
1.694915254237288060e-01,2.662122292325114881e+00,1.275913279871317343e+02,2.062252541431735444e+05
1.864406779661016977e-01,2.504180042428586717e+00,1.359372751813150160e+02,1.930605990276365483e+05
2.033898305084745894e-01,2.358878674188986668e+00,1.446116435665338713e+02,1.808819275665145542e+05
2.203389830508474534e-01,2.225627013940620014e+00,1.535656767981286919e+02,1.696462009701619972e+05
2.372881355932203451e-01,2.103867427147255942e+00,1.627355732904437104e+02,1.593127924598380632e+05
2.542372881355932090e-01,1.993105442588579024e+00,1.720362080374317486e+02,1.498475573815859389e+05
2.711864406779661008e-01,1.892913012280307727e+00,1.813591964342017206e+02,1.412227165413854818e+05
2.881355932203389925e-01,1.802931457695377659e+00,1.905719200964805395e+02,1.334171386472067388e+05
3.050847457627118842e-01,1.722854722594435062e+00,1.995222660422243735e+02,1.264146189878084842e+05
3.220338983050847204e-01,1.652378952020544967e+00,2.080541049501614452e+02,1.201989139311158360e+05
3.389830508474576121e-01,1.591102245543616567e+00,2.160388377661779202e+02,1.147438870771846705e+05
3.559322033898305038e-01,1.538380978452233316e+00,2.234205879999056776e+02,1.099993002920645959e+05
3.728813559322033955e-01,1.493205491989946898e+00,2.302541099164877778e+02,1.058782480803807703e+05
3.898305084745762872e-01,1.454219184677358889e+00,2.366987033994277851e+02,1.022582078942389780e+05
4.067796610169491789e-01,1.419968167644537926e+00,2.429500282271279445e+02,9.900465769956952136e+04
4.237288135593220151e-01,1.389280629821440183e+00,2.491451168582300113e+02,9.600877944596967427e+04
4.406779661016949068e-01,1.361520792509262945e+00,2.553050603911785288e+02,9.321440211468431517e+04
4.576271186440677985e-01,1.336566772383005031e+00,2.613442503355091162e+02,9.061714802608337777e+04
4.745762711864406902e-01,1.314604729929701232e+00,2.671190757289504631e+02,8.824344192947461852e+04
4.915254237288135819e-01,1.295923756540039884e+00,2.724739823245467960e+02,8.612866975130641367e+04
5.084745762711864181e-01,1.280806744594657154e+00,2.772653813692186873e+02,8.430531868882766867e+04
5.254237288135593653e-01,1.269510021433597702e+00,2.813658690200031174e+02,8.280063169352110708e+04
5.423728813559322015e-01,1.262293432170034979e+00,2.846572277587222288e+02,8.163956083491008030e+04
5.593220338983050377e-01,1.259475265881837114e+00,2.870180042923184374e+02,8.085005425775566255e+04
5.762711864406779849e-01,1.261503769949998910e+00,2.883085993108856542e+02,8.046957875911967130e+04
5.932203389830508211e-01,1.269041431912361739e+00,2.883580267058793538e+02,8.055240270748118928e+04
6.101694915254237683e-01,1.283033328254089778e+00,2.869656783477830118e+02,8.117559808324658661e+04
6.271186440677966045e-01,1.304648145252823799e+00,2.839464814011821545e+02,8.243650286904269888e+04
