0.000000000000000000e+00,5.068102629078238941e+00,6.944633615709510366e+01,4.000000000000000000e+05
1.694915254237288130e-02,4.778778061177878733e+00,6.944633615709510366e+01,3.803455104629299603e+05
3.389830508474576259e-02,4.458611177073534826e+00,7.698194185760080188e+01,3.525962986132623046e+05
5.084745762711864736e-02,4.183063899247993156e+00,8.115178801146146270e+01,3.312116692305337638e+05
6.779661016949152519e-02,3.913054991082313361e+00,8.757829269022447249e+01,3.088583747865391779e+05
8.474576271186440302e-02,3.666635138211843614e+00,9.349465380482565990e+01,2.889988146173665300e+05
1.016949152542372947e-01,3.434169531483606708e+00,1.002411906124181229e+02,2.699313722790943575e+05
1.186440677966101725e-01,3.218889712764233746e+00,1.072245063926846029e+02,2.523253204207564704e+05
1.355932203389830504e-01,3.018303059795773180e+00,1.147171905155643259e+02,2.358087504586522991e+05
1.525423728813559421e-01,2.832364044679658743e+00,1.226149201997543798e+02,2.204472851309513208e+05
1.694915254237288060e-01,2.660050391551496585e+00,1.309604775279528894e+02,2.061338392669552122e+05
1.864406779661016977e-01,2.500726566296196829e+00,1.397326957918602659e+02,1.928277442104945367e+05
2.033898305084745894e-01,2.353631862465613178e+00,1.489253817921422751e+02,1.804665519260003639e+05
2.203389830508474534e-01,2.218062734305728867e+00,1.585185133463956504e+02,1.689967838532371388e+05
2.372881355932203451e-01,2.093314448736839584e+00,1.684873693385037825e+02,1.583642562259874539e+05
2.542372881355932090e-01,1.978700732287171249e+00,1.787993313137445455e+02,1.485170154315931723e+05
2.711864406779661008e-01,1.873552239606139480e+00,1.894154046679608712e+02,1.394049972020366986e+05
2.881355932203389925e-01,1.777214062762571212e+00,2.002894870100546427e+02,1.309800411748425249e+05
3.050847457627118842e-01,1.689065895148661456e+00,2.113705472069658811e+02,1.231954276893870701e+05
3.220338983050847204e-01,1.608481347498374792e+00,2.226033099105742679e+02,1.160105828429733374e+05
3.389830508474576121e-01,1.534912424857494129e+00,2.339224650531955376e+02,1.093746153888845583e+05
3.559322033898305038e-01,1.467786873501923939e+00,2.452846280947449884e+02,1.032710924224524788e+05
3.728813559322033955e-01,1.406572044558978885e+00,2.565663279256993974e+02,9.761980317185910826e+04
3.898305084745762872e-01,1.350907531504543790e+00,2.678801710644656850e+02,9.247087880612497975e+04
4.067796610169491789e-01,1.300064017017662277e+00,2.784886361282028133e+02,8.765754385932364676e+04
4.237288135593220151e-01,1.255974138383185723e+00,2.905819236257459579e+02,8.325201880565920146e+04
4.406779661016949068e-01,1.199202224579134946e+00,3.065920743537260478e+02,7.832443047056579962e+04
4.576271186440677985e-01,1.138335758393937969e+00,3.203325283495117901e+02,7.235625940105281188e+04
4.745762711864406902e-01,1.102117950728285001e+00,3.304999762117885211e+02,6.887819252580405737e+04
4.915254237288135819e-01,1.071317924106667041e+00,3.398796931900550362e+02,6.589919082723848987e+04
5.084745762711864181e-01,1.043910191421862477e+00,3.487416409428360566e+02,6.322585585304309643e+04
5.254237288135593653e-01,1.019242231712179425e+00,3.571451209540791751e+02,6.079428114256752451e+04
5.423728813559322015e-01,9.969608320621533570e-01,3.651122933434317019e+02,5.858457732944151940e+04
5.593220338983050377e-01,9.767695035146392035e-01,3.726374324510249494e+02,5.655657826245353499e+04
5.762711864406779849e-01,9.585867940650208974e-01,3.797448080141910509e+02,5.471152613511447271e+04
5.932203389830508211e-01,9.420228124872700448e-01,3.864162496474259569e+02,5.304607389174124546e+04
6.101694915254237683e-01,9.272064856154458301e-01,3.926688961759543304e+02,5.143717122846782149e+04
6.271186440677966045e-01,9.138122919631764818e-01,3.985370065490516822e+02,5.021398595781383483e+04
6.440677966101694407e-01,9.015575409592205824e-01,4.039035070676034707e+02,4.856643539869558299e+04
6.610169491525423879e-01,8.914446201394587987e-01,4.091924741289400913e+02,4.810288422685352998e+04
6.779661016949152241e-01,8.797264866365949176e-01,4.131404317400601940e+02,4.596628894679724181e+04
6.949152542372881713e-01,8.771977771730912199e-01,4.194343188345974340e+02,4.602338720934092271e+04
7.118644067796610075e-01,8.549239877340225613e-01,4.237289379848195949e+02,4.545860533352655330e+04
7.288135593220338437e-01,8.610252684331318740e-01,4.254374269327886964e+02,3.811647019809741323e+04
7.457627118644067910e-01,8.573725733624972811e-01,4.486476407267446120e+02,5.544778684526091820e+04
7.627118644067796271e-01,6.880244332035533317e-01,3.637869213164092912e+02,2.699734657375583629e+04
7.796610169491525744e-01,1.555749287175563156e+00,2.483871145062296932e+02,9.992386774814923410e+04
7.966101694915254106e-01,1.665502609597050432e+00,2.341007827844950668e+02,1.103002405929967790e+05
8.135593220338983578e-01,1.719443109576132889e+00,2.270196289672865930e+02,1.150490374432469689e+05
8.305084745762711940e-01,1.768056827149065979e+00,2.206040139221927916e+02,1.192881566148653656e+05
8.474576271186440302e-01,1.814820702956943643e+00,2.148143899375143917e+02,1.231867464406378713e+05
8.644067796610169774e-01,1.860734710292709648e+00,2.096484961727086898e+02,1.268470963495483738e+05
8.813559322033898136e-01,1.905162626104056844e+00,2.050529004734955549e+02,1.303028144268512697e+05
8.983050847457627608e-01,1.947089515182431674e+00,2.009407614869090537e+02,1.335305560252387659e+05
9.152542372881355970e-01,1.985855879060280715e+00,1.972992635142213658e+02,1.365471047669018444e+05
9.322033898305084332e-01,2.021201996306503990e+00,1.940170274452870274e+02,1.392821346596540534e+05
9.491525423728813804e-01,2.053740392964985340e+00,1.912230586989078915e+02,1.418192530384605925e+05
9.661016949152542166e-01,2.080775915311357416e+00,1.886753291827959060e+02,1.441245736037199385e+05
9.830508474576271638e-01,2.112425022162985222e+00,1.862730781099020874e+02,1.454968503238133853e+05
1.000000000000000000e+00,2.112425022162985222e+00,1.862730781099020874e+02,1.500000000000000000e+05
