0.000000000000000000e+00,5.068102629078238941e+00,6.795403934022016301e+01,4.000000000000000000e+05
5.025125628140703592e-03,4.876938831854652712e+00,6.795403934022016301e+01,3.869411941668668878e+05
1.005025125628140718e-02,4.662293199246136055e+00,7.257652341618384639e+01,3.684556587838660344e+05
1.507537688442210991e-02,4.471826839310226731e+00,7.508275450008707708e+01,3.536460185360853793e+05
2.010050251256281437e-02,4.281687536372465352e+00,7.885697202823281771e+01,3.380021049762219773e+05
2.512562814070351883e-02,4.103174832021891483e+00,8.224493376488125307e+01,3.236753159191187005e+05
3.015075376884421982e-02,3.930617065825452450e+00,8.604476789603901921e+01,3.096278491934442427e+05
3.517587939698492427e-02,3.766320589970427957e+00,8.989043032815973788e+01,2.963103886862250511e+05
4.020100502512562873e-02,3.608934137429013589e+00,9.395385169166868877e+01,2.834966942044635653e+05
4.522613065326633319e-02,3.458740864646863145e+00,9.816432967484223582e+01,2.712602606772705331e+05
5.025125628140703765e-02,3.315317156945391641e+00,1.025565151114333986e+02,2.595459256571108708e+05
5.527638190954774211e-02,3.178539260391749721e+00,1.071195745207605228e+02,2.483523943079441378e+05
6.030150753768843963e-02,3.048163526407179358e+00,1.118604047043172898e+02,2.376568515042582585e+05
6.532663316582915103e-02,2.923996010060668560e+00,1.167778102731438139e+02,2.274451204554769502e+05
7.035175879396984855e-02,2.805826345463027227e+00,1.218725153096619778e+02,2.177000271605597227e+05
7.537688442211055995e-02,2.693452744779265551e+00,1.271432476383248655e+02,2.084057510568407888e+05
8.040201005025125747e-02,2.586673054851543085e+00,1.325880454181291555e+02,1.995462840956700675e+05
8.542713567839195499e-02,2.485288006545447903e+00,1.382036899234159932e+02,1.911059799924982945e+05
9.045226130653266639e-02,2.389100290013576711e+00,1.439857972765306044e+02,1.830693938129600137e+05
9.547738693467336391e-02,2.297915029567313638e+00,1.499287069636066008e+02,1.754213536565073009e+05
1.005025125628140753e-01,2.211539843566830754e+00,1.560254526635898173e+02,1.681469611415814143e+05
1.055276381909547728e-01,2.129785054561962099e+00,1.622677296982118378e+02,1.612316135561962437e+05
1.105527638190954842e-01,2.052463882937419548e+00,1.686458874646260711e+02,1.546610202865893662e+05
1.155778894472361817e-01,1.979392670826148892e+00,1.751489412602450670e+02,1.484212208368270076e+05
1.206030150753768793e-01,1.910391122905121142e+00,1.817646064353674262e+02,1.424986021862780035e+05
1.256281407035175768e-01,1.845282566283783066e+00,1.884793549269329844e+02,1.368799158995511825e+05
1.306532663316583021e-01,1.783894226606808742e+00,1.952784932219256007e+02,1.315522943905561988e+05
1.356783919597989996e-01,1.726057518152882553e+00,2.021462610735378860e+02,1.265032668461539433e+05
1.407035175879396971e-01,1.671608347683800622e+00,2.090659466593209572e+02,1.217207734690454818e+05
1.457286432160803946e-01,1.620387420899749298e+00,2.160200178970158902e+02,1.171931807149180677e+05
1.507537688442211199e-01,1.572240575972537968e+00,2.229902589924111282e+02,1.129092917763335427e+05
1.557788944723618174e-01,1.527019065658889563e+00,2.299579199589861673e+02,1.088583661110209068e+05
1.608040201005025149e-01,1.484579992518803682e+00,2.369038417466696274e+02,1.050301142656644079e+05
1.658291457286432125e-01,1.444786388146571232e+00,2.438086447078314336e+02,1.014147627986709122e+05
1.708542713567839100e-01,1.407508100121532824e+00,2.506526359515505078e+02,9.800290962266871065e+04
1.758793969849246352e-01,1.372621146293862004e+00,2.574166808951794110e+02,9.478602445527803502e+04
1.809045226130653328e-01,1.340009191926245791e+00,2.640795383972368882e+02,9.175505436882530921e+04
1.859296482412060303e-01,1.309566798417170830e+00,2.706267108187545318e+02,8.890424125319012091e+04
1.909547738693467278e-01,1.281171181718678609e+00,2.770248896962859817e+02,8.622235359777451959e+04
1.959798994974874531e-01,1.254826755482720602e+00,2.832824887134770506e+02,8.370811623984352627e+04
2.010050251256281506e-01,1.230136363224480167e+00,2.893563847950609897e+02,8.136008866602068883e+04
2.060301507537688481e-01,1.207721927610447388e+00,2.951215528669173409e+02,7.912092983368593559e+04
2.110552763819095456e-01,1.186797528151280146e+00,3.012131736366516179e+02,7.714104206759997760e+04
2.160804020100502432e-01,1.164025471246080468e+00,3.072552130154623455e+02,7.490073657621630991e+04
2.211055276381909684e-01,1.145505581391348393e+00,3.124828190293328021e+02,7.305006885173400224e+04
2.261306532663316660e-01,1.130005089422036368e+00,3.171315964987219331e+02,7.147235859101077949e+04
2.311557788944723635e-01,1.116836223805716122e+00,3.212933467212914138e+02,7.009919984888572071e+04
2.361809045226130610e-01,1.105811653045035481e+00,3.249729787411997677e+02,6.891159447636142431e+04
2.412060301507537585e-01,1.096911370509860539e+00,3.281424570581165767e+02,6.790639172199428140e+04
2.462311557788944838e-01,1.090219523799860424e+00,3.307503613709910724e+02,6.708938441976912145e+04
2.512562814070351536e-01,1.085905927494026146e+00,3.327247912324905883e+02,6.647454760344335227e+04
2.562814070351758788e-01,1.084245905229393347e+00,3.339635337310867840e+02,6.608276021357209538e+04
2.613065326633166041e-01,1.085665124249920011e+00,3.343423929458379575e+02,6.594804213759991399e+04
2.663316582914572739e-01,1.090700977182514020e+00,3.336893064563246298e+02,6.611791255404817639e+04
2.713567839195979992e-01,1.100211804240268876e+00,3.317862922466246687e+02,6.665013022127212025e+04
2.763819095477387244e-01,1.115337661203687158e+00,3.283867499512405175e+02,6.763690114538729540e+04
2.814070351758793942e-01,1.137521021762306850e+00,3.232310575868133924e+02,6.920656744976088521e+04
2.864321608040201195e-01,1.168135829646638646e+00,3.160906308567743963e+02,7.144958658574156289e+04
2.914572864321607892e-01,1.209630385798923680e+00,3.069644482229607547e+02,7.443853824061030173e+04
2.964824120603015145e-01,1.259714179838541170e+00,2.975837497292671401e+02,7.843740174391743494e+04
3.015075376884422398e-01,1.305621494749345857e+00,2.892346589634524889e+02,8.210692740421209601e+04
3.065326633165829096e-01,1.348622644632920364e+00,2.815570258260504488e+02,8.552864874661489739e+04
3.115577889447236348e-01,1.390919029719161149e+00,2.742636693551368126e+02,8.892895846358117706e+04
3.165829145728643046e-01,1.432201438387067816e+00,2.673727798826431581e+02,9.227901855416235048e+04
3.216080402010050299e-01,1.472290252636781371e+00,2.608794531155350001e+02,9.556206989232472552e+04
3.266331658291457551e-01,1.511096615253281650e+00,2.547687016628540277e+02,9.876994949741553864e+04
3.316582914572864249e-01,1.548581383113523557e+00,2.490199063047222978e+02,1.018991428101401107e+05
3.366834170854271502e-01,1.584723239539382433e+00,2.436089660529554237e+02,1.049480154553200555e+05
3.417085427135678199e-01,1.619506965420050015e+00,2.385111402769442748e+02,1.079158492459375702e+05
3.467336683417085452e-01,1.652924052263333499e+00,2.337033050974394541e+02,1.108026705054936028e+05
3.517587939698492705e-01,1.684973452429741725e+00,2.291645170471215636e+02,1.136089269983852282e+05
3.567839195979899403e-01,1.715660045988923965e+00,2.248756315273668349e+02,1.163350259944879217e+05
3.618090452261306655e-01,1.744994490212818050e+00,2.208190387913569168e+02,1.189810877592194156e+05
3.668341708542713353e-01,1.772995944169141191e+00,2.169787204722108243e+02,1.215469687837717065e+05
3.718592964824120606e-01,1.799695780029888281e+00,2.133402976383753753e+02,1.240323574473519548e+05
3.768844221105527859e-01,1.825140261391305696e+00,2.098908805686236292e+02,1.264368015869702358e+05
3.819095477386934556e-01,1.849391890171847574e+00,2.066188267619757255e+02,1.287596911015181249e+05
3.869346733668341809e-01,1.872530092983903272e+00,2.035135770775305275e+02,1.310002769991199893e+05
3.919597989949749062e-01,1.894651528500339133e+00,2.005656047900297665e+02,1.331577498956201889e+05
3.969849246231155759e-01,1.915869563369578366e+00,1.977663923977512752e+02,1.352313327312591427e+05
4.020100502512563012e-01,1.936312331487178406e+00,1.951083570475930742e+02,1.372203377480323543e+05
4.070351758793969710e-01,1.956119261678459509e+00,1.925847251784925049e+02,1.391241805843493494e+05
4.120603015075376963e-01,1.975436457937388646e+00,1.901894098314374446e+02,1.409423791612210916e+05
4.170854271356784215e-01,1.994411451067350516e+00,1.879169324438663580e+02,1.426745636104817677e+05
4.221105527638190913e-01,2.013187680501782317e+00,1.857623880466225046e+02,1.443204999007792794e+05
